type	delta time	mode	trial	lickPos	result
entrance	27.09426	0x11	0	0	
entrance	27.09426	0x11	0	0	
entrance	27.11427	0x11	0	0	
entrance	27.13427	0x11	0	0	
entrance	27.15427	0x11	0	0	
entrance	27.17426	0x11	0	0	
entrance	27.19427	0x11	0	0	
entrance	27.23427	0x11	0	0	
entrance	27.25426	0x11	0	0	
entrance	27.27427	0x11	0	0	
entrance	27.27427	0x11	0	0	
entrance	27.29427	0x11	0	0	
entrance	27.31427	0x11	0	0	
entrance	27.33426	0x11	0	0	
entrance	27.35427	0x11	0	0	
entrance	27.39427	0x11	0	0	
entrance	27.41426	0x11	0	0	
entrance	27.41426	0x11	0	0	
entrance	27.45427	0x11	0	0	
entrance	27.45427	0x11	0	0	
entrance	27.47427	0x11	0	0	
entrance	27.49427	0x11	0	0	
entrance	27.51427	0x11	0	0	
entrance	27.53427	0x11	0	0	
entrance	27.57427	0x11	0	0	
entrance	27.59426	0x11	0	0	
entrance	27.59426	0x11	0	0	
entrance	27.61427	0x11	0	0	
entrance	27.63427	0x11	0	0	
entrance	27.65427	0x11	0	0	
entrance	27.67426	0x11	0	0	
entrance	27.69427	0x11	0	0	
entrance	27.73427	0x11	0	0	
entrance	27.75426	0x11	0	0	
entrance	27.77427	0x11	0	0	
entrance	27.77427	0x11	0	0	
entrance	27.79427	0x11	0	0	
entrance	27.81427	0x11	0	0	
entrance	27.83426	0x11	0	0	
entrance	27.85427	0x11	0	0	
entrance	27.87427	0x11	0	0	
entrance	27.91426	0x11	0	0	
entrance	27.91426	0x11	0	0	
entrance	27.95427	0x11	0	0	
entrance	27.97427	0x11	0	0	
entrance	27.97427	0x11	0	0	
entrance	27.99427	0x11	0	0	
entrance	28.01427	0x11	0	0	
entrance	28.03427	0x11	0	0	
entrance	28.07427	0x11	0	0	
entrance	28.09426	0x11	0	0	
entrance	28.11427	0x11	0	0	
entrance	28.11427	0x11	0	0	
entrance	28.13427	0x11	0	0	
entrance	28.15427	0x11	0	0	
entrance	28.17426	0x11	0	0	
entrance	28.19427	0x11	0	0	
entrance	28.21427	0x11	0	0	
entrance	28.25426	0x11	0	0	
entrance	28.27427	0x11	0	0	
entrance	28.29427	0x11	0	0	
entrance	28.31427	0x11	0	0	
entrance	28.31427	0x11	0	0	
entrance	28.33426	0x11	0	0	
entrance	28.35427	0x11	0	0	
entrance	28.37427	0x11	0	0	
entrance	28.39427	0x11	0	0	
entrance	28.43427	0x11	0	0	
entrance	28.45427	0x11	0	0	
entrance	28.47427	0x11	0	0	
entrance	28.49426	0x11	0	0	
entrance	28.51427	0x11	0	0	
entrance	28.51427	0x11	0	0	
entrance	28.53427	0x11	0	0	
entrance	28.55427	0x11	0	0	
entrance	28.59426	0x11	0	0	
entrance	28.61427	0x11	0	0	
entrance	28.63427	0x11	0	0	
entrance	28.65427	0x11	0	0	
entrance	28.67426	0x11	0	0	
entrance	28.69427	0x11	0	0	
entrance	28.69427	0x11	0	0	
entrance	28.71427	0x11	0	0	
entrance	28.73427	0x11	0	0	
entrance	28.77427	0x11	0	0	
entrance	28.79427	0x11	0	0	
entrance	28.81427	0x11	0	0	
entrance	28.83426	0x11	0	0	
entrance	28.83426	0x11	0	0	
entrance	28.87427	0x11	0	0	
entrance	28.87427	0x11	0	0	
entrance	28.89427	0x11	0	0	
entrance	28.93427	0x11	0	0	
entrance	28.95427	0x11	0	0	
entrance	28.97427	0x11	0	0	
entrance	28.99426	0x11	0	0	
entrance	29.01427	0x11	0	0	
entrance	29.03427	0x11	0	0	
entrance	29.05427	0x11	0	0	
entrance	29.07427	0x11	0	0	
entrance	29.07427	0x11	0	0	
entrance	29.09426	0x11	0	0	
entrance	29.11427	0x11	0	0	
entrance	29.13427	0x11	0	0	
entrance	29.15427	0x11	0	0	
entrance	29.17426	0x11	0	0	
